id,credit_score,income,no_accounts,total_amount
0aefc98a-4662-48ca-bcef-7316acbee9de,615,25000,10,3387
0aefeeef-7638-409c-b810-18f103578236,601,20000,5,631.2
0aeff91d-0e78-4d85-9473-7a4ba8e50bab,518,20000,8,584
0af1b9ad-5e27-46e3-ab62-edfb184433cf,632,15000,5,1439.1
0af2d995-b7a9-4cc1-aee6-f38c0bbb87c5,634,15000,2,599
0af3802b-d0b1-4a81-b2a5-0fb6ecd5e175,660,20000,8,588.6
0af3e282-db9e-4470-9677-33d46624460c,635,20000,7,1377.21
0af72ee3-5817-49fa-abf4-3f8240252d2e,521,25000,13,4687
0af72f1f-d0d6-49ea-91ee-96f29e357e3d,657,12000,8,1345.8
0af955ee-d2a3-4f0a-a545-7de97e6b1a9a,522,30000,6,599
0af991c6-d6aa-44c2-a534-93409e533a77,641,35000,7,599
0afa49f0-a904-494c-baf2-b276476aa1b5,564,25000,10,2688
0afb1591-44b4-47da-a49f-dd4a8aefa0b2,534,20000,3,4687
0afb2be8-85d1-4b5c-9e41-9bce3e876f13,590,45000,10,304.5
0afb34c8-278f-446d-be51-6c03d607904c,557,20000,13,5999.26
0afc6e93-afa8-4cc6-9e96-c32d962718ac,530,25000,6,3387
0afdaf36-a951-452f-b562-67a6fd1c1863,537,45000,11,1522.8
0afdcfaa-9cfc-4c49-bf10-2a7b08118ac3,519,15000,9,599
0b009566-01a2-4c7c-ad06-b62a9832d2a2,528,15000,14,3387
0b00dcb0-0166-4f74-a7d9-fe8f9642e720,677,125000,9,699
0b010be0-b52f-4667-b6a6-26a7c6c76ca7,658,20000,4,1600
0b01ef87-c27e-4091-9ea0-65a40d11bc22,602,20000,3,425
0b028005-0120-4ba1-aed8-03801e30f335,552,25000,2,799
0b04e36f-9e5d-4c7f-8c4a-b24db3b58333,558,20000,2,3988
0b08d91a-ad87-4243-a886-b53dd298787f,556,15000,5,359.1
0b09676d-b159-41f8-a7c0-340edf724426,533,15000,4,1871
0b09a6f2-4e4b-46b0-a2ee-a6e490c7e1e9,671,40000,5,549
0b0bcd16-7709-443a-8232-bf47336b694e,701,34000,12,450
0b0e1e9d-328c-4c55-88ad-ee3fdc647699,542,13200,4,1525.5
0b109b94-d729-4d8c-99af-aa7b4a4c3213,517,35000,8,1889
0b11f74a-d4e1-4acf-a663-1ca3adab607e,717,35000,8,1398
0b126ee8-a28f-48b3-9c00-ee7107504fb6,548,40000,14,399
0b129c98-b240-457c-9deb-640a205ea1a4,604,15000,2,4050
0b1327d7-0aa1-4ae4-b804-9fc78a1b694b,528,20000,1,2160
0b13eceb-e78c-4447-82ae-4f81bf0f38ed,591,30000,7,699
0b148932-ae5b-4f9e-9b38-e32d8a353f1a,594,25000,7,629.1
0b151f6e-25f4-4e3e-8af3-d81a98ad17b3,677,11650,10,882
0b16109e-833a-45e1-8508-f1d56c89e1f6,616,35000,4,1865.75
0b17c940-4f3a-45b5-958c-6757cc4e3c25,546,20000,15,507.6
0b18c989-1c33-448a-8f9b-955ed0672e99,624,20000,9,1079.1
0b1d59fe-89cc-46be-8aa2-4037a0fe18dc,550,13995,12,606.6
0b1de7dd-c2b7-48c6-95d9-4a8e2f7803c2,582,20000,17,1620
0b1e4e38-6bac-4828-b05d-69b31b612ed1,699,40000,16,699
0b1f3bc7-df98-4627-a950-309bc8153dbf,492,30000,1,470.7
0b1fb554-3d9d-4231-b84c-2cf6bb4d3f70,608,20000,5,699
0b22660d-7732-4784-b96f-466789eb7758,574,10000,0,649
0b2493e6-6dfc-46e7-807f-263a80eb9449,536,25000,1,599
0b25f3c5-c432-446e-9690-074b6a164e55,606,35000,8,804.6
0b261a56-4de4-4a0c-8561-acf8bbbfea3f,544,25000,12,1200
0b262e28-ae78-4037-8da3-2ac311e4a934,559,30000,16,763.8
0b2648e4-2ece-403c-bff7-b6428799d73f,576,37000,2,4948
0b27c5fd-1e05-4e61-8be3-1540d84e453c,551,24000,12,699
0b27df8f-97e6-422c-80c9-0d62faf6fdc6,592,15000,14,1800
0b27e977-2a51-4df9-83c1-89acd63f39e5,541,15000,11,373.5
0b286423-2103-44f7-93bb-c378d34a4dc9,701,45000,10,3149
0b28d43e-2112-4448-b84f-48c08da4374b,512,20000,19,539.1
0b2986e2-84f1-442b-a30d-ca7a00b12630,660,30000,8,728.1
0b2a6c32-4075-4f28-83ed-aeaf5f8e52f6,533,40000,8,1294.2
0b2af29e-0618-41f6-b9bc-afb51c00c1fb,700,15000,4,699
0b2baf99-83ce-4826-afed-fc0211a4bead,501,25000,8,599
0b2c35ba-b598-4bb5-96b8-64f8840ed1f4,484,25000,16,1439.1
0b2d1b6c-5c89-4603-9970-ba88a07d4cc2,554,30000,1,1393.2
0b2de9e5-708d-4ed5-8170-2c7f3730a000,610,40000,5,728.1
0b2e19d4-3132-4277-9e39-326f303dfc21,641,30420,9,2847.15
0b2f7afc-c440-4187-8897-12de62fe095e,572,15000,9,1280.65
0b2fd3f4-641e-47b0-93cc-7f66347388f5,661,10000,6,1699
0b316b83-fddf-40ad-8c02-89531040de7c,655,35000,6,4050
0b31a98b-5c3c-44de-9a5b-94fb20d9871b,669,20000,10,355
0b31c0eb-eec6-4ecc-b492-493bccd93cf5,505,25000,9,245
0b32b1ab-c673-49d5-baa9-b5f045aa9160,695,60000,16,599
0b3313eb-8cc0-4c8e-94ef-67ad90144900,653,30000,4,723.8
0b338e9b-7658-446d-9193-89ba6b3c77fb,521,20000,8,522.49
0b3669df-5a21-4fee-9970-d9ce324e742d,574,10000,4,513
0b368d95-fcdb-47b8-89e3-a82aea160801,672,25000,2,988.2
0b3adc66-15d8-449c-99da-bb631ee197d5,538,20000,4,3387
0b3b8244-de49-48e9-ad70-e38d68e4af0a,570,20000,13,649
0b3c4153-e6d8-4a51-a1c6-17318ec32c32,657,13476,7,2245.5
0b3e99d1-4b28-43ea-8507-a273603786a1,649,30000,2,899
0b411205-cb89-45f6-aefa-d02435912725,705,25000,5,2000
0b42df12-1f74-449d-9fc7-8bff9990017f,502,20000,3,360
0b43429f-bc01-494c-a84d-d3fa78798189,612,20000,4,599
0b441b17-0436-403c-9924-75448f7513ae,602,55000,7,1134.36
0b44d280-496d-419e-afc7-f05a3905f7b8,550,5000,8,2588
0b459d5a-683a-494f-b89e-2b1a4895ce50,559,31000,5,3600
0b47d26a-e8ee-4a01-8649-c836b9fb9418,600,55000,11,749
0b487b99-8996-4d1e-b47a-bb0b001e8edd,623,50000,20,147.5
0b4910da-8736-4241-9a34-e21ff7bb3978,697,8000,4,1590.92
0b4b7fb0-54ac-4c8b-8427-9df5a2b1eb81,509,16000,3,3519
0b4c5a2e-6313-4635-bcf3-4fff46c37b82,532,65000,5,6750
0b4f0714-62f2-4a3e-b46e-f16a2707c948,694,10000,10,1300
0b4fa85c-ef8c-4840-8e02-4e90fef75493,671,25000,6,2000
0b5031ca-91a7-4c25-a316-e7c62173e374,594,14800,4,4704.48
0b510a63-f6e3-4cc0-a19f-5553cceac001,531,25000,12,599
0b523f6e-bccd-4e87-8aba-9bad02aa36e7,589,20000,6,649
0b53bbcb-9da1-4c8b-8f90-ebcf9cf2c81f,594,20000,2,2880
0b5465e7-4b75-472e-b3b2-7e7e78fa8dc7,555,25000,0,354.59
0b5a5e37-924d-4f34-9fce-399c53c21342,538,20000,11,1189
0b5ccd2b-588f-4a49-8c66-1c04dcc15b49,685,60000,6,699
0b5d0e85-6b88-45d3-b008-681514c91e38,547,10000,12,728
0b5f694d-8f0f-4734-866a-f7db4e7f53a9,645,30000,4,1066.5
0b603e8a-44e7-4a0e-a6d7-39925e1ae310,509,20000,7,363
0b60fac9-1c7c-4508-96b3-bcece39baeda,569,10000,9,649
0b6320c0-6bb4-43e0-9de0-a42293bcb7d7,540,25000,1,670.5
0b6346fd-2afa-4ca7-8057-fe4e93db7239,518,20000,4,504
0b6522c1-572b-4614-8792-e1a893a1138a,619,15000,4,2100
0b65d6c1-9e0b-45bf-bba7-b0320c7fde05,520,20000,9,3988
0b6673b3-ee8c-42a1-8d62-4ba8ec766907,638,40000,8,1149
0b671507-28c3-4de9-8832-b4680838dcff,570,30000,16,1419
0b67540b-2152-4da6-9b90-2731daddb006,538,15000,2,3287
0b690cf6-08d6-4598-a104-9fb9253014e6,598,20000,13,153.63
0b6a0ab5-35f3-4048-891c-614b871f36ff,533,15000,14,513
0b6d4b1c-ad39-4aee-9983-bf75163cb97c,503,5000,9,629
0b6dbf53-d5e3-4b68-b314-ddfae02d6ad0,550,20000,17,699
0b708f50-e1e8-4e58-a2da-3eb08d6787ab,668,75000,7,1349.1
0b7569fa-93ad-4c7e-86f8-b2619479f934,517,25000,15,599
0b763bf9-2851-4826-915f-8c3fd17208a0,595,25000,6,327.6
0b76cc82-f724-414a-acb6-a3138c39e0a5,661,35000,5,2425.5
0b789ea6-3a6b-4376-b4ca-e1d8a6d70c33,557,25000,17,764.1
0b791b93-ae1e-4685-bf2f-89eb3cbe1bc1,552,15000,8,540.85
0b794670-8835-494e-a2d6-d8eee16ac67b,663,10000,7,1046
0b7a4118-9afd-4acf-9899-43f42ae75afa,672,15000,1,940
0b7a6740-c27b-4a12-9f41-9cbaa73f035f,593,25000,5,484.2
0b7b00f2-32c2-48d3-9e79-47fba8598763,557,20000,8,858
0b7b28f6-9cff-4623-bdf4-d218eb250d69,558,30000,12,849
0b7b2f95-a0a4-4ec4-a79e-7c875cd6967a,705,5000,11,674.1
0b7b7970-c41e-4a91-b898-3d20e7a343b0,689,40000,12,809.1
0b7bd2d1-7cf1-45a6-b58b-c32d9dc10bd7,585,15000,9,1439.1
0b7dcf2a-e88d-4341-ab30-6c94d0f57271,644,20000,1,1199
0b7e5a02-1d60-4e6e-a924-4e7c81f23c6b,604,40000,4,599.2
0b7f8328-054b-4923-aed6-c2c75e57d645,597,15000,1,440
0b80ed94-89e1-4537-8904-85082d7e5902,579,10000,4,599
0b80ff67-319d-4f16-a684-9e03a897aa0f,642,10000,4,723.8
0b81f6c2-8cc2-402a-bebd-381df8d099fe,531,23000,8,599
0b84d542-7730-42db-8c91-ff063c94ad44,558,70000,1,669
0b867000-c886-43d3-b4ca-e5559347ff43,492,20000,1,749
0b8c3317-3faa-410e-a1e8-1b00e52937a7,653,35000,7,445.99
0b8d67ec-a417-4af2-9197-88a0cc04319f,524,30000,14,699
0b9078cd-2c75-435c-b324-dcd8fd69b118,575,12000,11,3844
0b91fc2c-ea01-46ed-bc45-8142bfe35a4d,684,75000,12,494.1
0b922e83-9133-4d80-8a65-979acaf3d705,533,30000,9,797.3
0b930d5a-3bdd-4d2e-8927-e862ad6cb011,598,15000,2,1620
0b931e56-d703-4a2e-9b67-51e0d6ae2e52,633,30000,4,599
0b9347c0-1a1c-4740-8f21-09888b660c0e,636,20000,3,700
0b93f28d-b536-4bea-9b30-75279e22b99d,597,32000,1,569.05
0b943027-5430-458e-b183-394bab03d186,639,35500,4,709.02
0b956bf2-4e35-4cb0-8ef8-a63b807a250c,628,40000,10,399
0b957b9d-e49c-4853-9f9c-445ad29ea6a1,529,20000,3,3387
0b9717fc-85c6-4212-9220-73d0affd7bf5,613,25000,3,5841
0b9a51f2-d803-46eb-9c4e-1c9c7f12b316,601,32000,9,285.16
0b9cd218-a075-4ac7-ad93-ab2a9a35dddc,545,35000,7,699
0b9e68d7-8169-4af1-bfa8-6afb403de6b2,509,20000,4,481.5
0b9e808e-7bbf-4fa1-a6d0-e04a50d86ae1,665,15000,4,2200
0ba014d4-f908-452b-af3b-0b0dd0776fe4,535,20000,8,3387
0ba01811-c9e0-49fe-a7be-fdd353d37a40,506,20000,4,599
0ba0a653-cafd-4b86-8e90-6ad504a13663,563,200000,4,1925.25
0ba0d181-6ecd-49e9-ac48-effe83a00ceb,653,15000,3,2000
0ba1022b-877c-4814-9ba2-da2865252c0d,561,20000,8,3464
0ba18e13-ee1c-43b1-b953-85d977a4be33,604,8000,5,599
0ba357ef-6912-4255-b829-6cd52083735d,654,10000,4,2010
0ba473c2-864d-43f7-97ff-5beefcbde9ef,527,35000,7,4489
0ba535d8-e873-40e6-9796-c05135aa92d8,537,25000,3,1889
0ba5d1dc-5005-464b-bf8a-c195f759094c,517,35000,3,649
0ba60d6d-bcce-4472-b509-af3df494c915,589,20000,1,3387
0ba8bd7a-49c4-48f7-b2c6-03cf4ddd060c,566,20000,0,764.1
0ba8f3e4-debf-4f9d-a076-59720f2cb6b9,649,30000,7,157.5
0baa1cde-4a39-4071-b819-7d418e5947a3,521,25000,2,799
0baa8647-8cab-403b-891c-a2207690f525,517,20000,9,699
0baac238-259a-4e33-b75f-ce6434981965,604,15000,5,764.1
0bad3928-1095-4a4b-ae1c-430c324db8be,608,40000,15,296.91
0bad8e48-2e53-430b-b498-781d05cf0bf2,532,15000,7,503
0bae2b53-8909-4640-b5f1-4cfb0e33ca1c,618,55000,9,4716
0bb0d25d-492d-40b3-aade-c324c09d294d,655,45000,10,1398
0bb312db-3efe-4871-ad53-7a607330fa59,686,25000,10,764.1
0bb562fa-67c0-490e-961c-5905e34c8270,630,10000,3,2160
0bb603bf-5e4d-429e-bcd5-5758f90ec7b7,562,25000,7,649
0bb6aed6-58d0-4e39-bb45-3daf7b823b49,670,45000,4,1344
0bb8700c-daf8-4570-bd61-5e235b3858a6,521,15000,5,3387
0bb8cc26-6684-4c3f-9488-2493f6127e17,548,15000,10,599
0bb8dac0-9f89-42c1-8148-0bece63b0520,617,15000,13,723.8
0bba1df7-2c90-43f2-a372-fb682d24d728,537,20000,1,649
0bbaa2a6-8474-43fa-be7c-c75aa266321d,563,25000,6,699
0bbae99f-23df-4250-a98f-edbb70029713,571,15000,3,431.99
0bbb60dc-cfac-4fd1-8c52-8db30a6140bb,605,20000,4,449.97
0bbc13e9-5fbd-4ba5-b88f-1ea30e701c6b,522,25000,12,3387
0bbc1532-dce2-471c-9529-33fb35aa615d,700,40000,4,799
0bbf4ba0-28c2-46ec-99e3-67fcc8ffe57f,536,20000,9,629
0bc1ea84-27bb-4c17-8ba4-8dc26d402b23,553,15000,1,3387
0bc3901b-8991-48ef-9f0f-61a716dc9b4f,642,44000,2,1347.5
0bc3a033-7965-4d8d-b091-22b79cfcb57e,641,30000,3,670.5
0bc43439-654d-4db3-8539-469d677491ab,578,30000,8,1799.1
0bc4bcdc-963d-4b0c-bdc7-daa92142a308,487,20000,14,599
0bc5fd78-40a1-490e-baf0-84789ca59da9,657,95000,10,694
0bc6096e-57d1-47ce-b934-e48976fca5fa,643,20000,6,2160
0bc90202-4e44-4ded-8794-8b4bcf5afe07,543,15000,12,894
0bc98855-8ff2-4593-8331-574b54745e30,583,80000,10,446.4
0bca4543-dfef-46f1-961e-55e41e4135a5,653,10000,5,1525.5
0bcb44d8-b795-428c-9290-d548f34fce57,694,15000,10,1149
0bcba6f8-07f0-4e27-bdd8-a67ec96c7b18,487,15000,10,599
0bcbe2f5-2757-4925-b800-ae34a48096b0,603,20000,12,945
0bcbeb31-33bb-4511-aade-8c1d2a40d705,620,15000,10,399
0bcc2b40-34e6-41f0-b960-bc15f11b04a7,544,10000,7,539.2
0bcd02b5-8c0d-4da8-9517-9cc1483180ff,580,20000,12,360
0bcdb61a-072a-4767-9f1a-9775cd528dd9,595,32000,2,4283.4
0bcde498-1db4-47b4-b223-336fed1bfff3,691,55000,15,2038.5
0bcfb0c9-5699-45ef-9219-50d30c6c9467,532,20000,6,3147
0bd00725-ea26-454a-8627-f00309578d2c,673,60000,17,933.8
0bd028a1-cc00-45e1-bb70-5107b0d0e643,666,15000,6,2500
0bd03ec9-a719-4b9c-abc3-96182a74dda2,538,15000,0,3387
0bd18cc1-0d06-47dc-88fc-1b2afa591eed,513,10000,7,599
0bd2284a-fb64-42bc-9138-3c8d52db909c,544,25000,8,799
0bd3411c-8071-48fb-92bd-786fde644cc3,520,45000,18,358.24
0bd37510-cb1d-4429-bc27-76e5f403e37f,671,60000,8,2440
0bd3cb9c-0c61-4eb2-b9c8-b2a8549ce7fb,659,45000,9,479
0bd409c0-23d7-4ccf-b581-3c21cbad18c4,546,20000,2,319.27
0bda1404-24b5-4a5b-a3db-dc6a7b04633f,541,25000,5,1150
0bdabbd6-6203-47f8-92a6-6bf7f3ec9215,544,15000,7,684
0bdc3981-b732-4524-a6dc-872449db2fee,642,25000,7,599
0bdf7454-04e5-41df-8360-1a14ef9ccfe5,532,20000,10,704
0be002f1-e3f7-4e56-9656-1f4b2de7579a,604,45000,3,479.2
0be0c330-022e-4784-95bc-6345f16427ed,479,5000,7,449
0be17205-cff5-4bcb-849f-7407fe0403fe,542,5000,7,638
0be29d51-829f-4409-afba-8c190cc2c20c,509,35000,5,599
0be3c06c-4c38-4c19-a4de-db0811af1cb2,656,40000,11,1442.2
0be401ee-de6f-4814-b59b-fdd4522623b3,649,25000,5,1620
0be426f4-705c-4111-bcca-a61d096e7e45,580,15000,2,1398
0be75c77-1280-453e-8865-5258f0ed1ad2,705,20000,5,599
0be78645-e679-470a-a591-b7acf7164dd1,537,35000,7,849
0be81248-e988-4e39-a4c6-d8c2af50f33b,583,35000,7,3988
0be84a05-169c-4c04-961c-62fa4d9f4c32,531,15000,6,3387
0be98bd2-c14e-4a7c-bf40-9885125692d9,620,35000,7,719.1
0be9aa48-27e6-4bda-8843-1725b83ea73d,558,20000,3,519.2
0bea928e-72da-40ff-928f-993df3c4abdd,609,30000,5,900
0beadf92-1432-4856-a236-deb28aa37ce5,525,25000,4,150
0becdc1f-c824-4e95-afa1-38ad519cc4f0,595,50000,0,749
0bedff4b-f024-475d-a830-153294d40dd2,533,25000,8,990
0bee691a-832e-44f0-a4c1-a2d5a08dcdf2,584,20000,5,599
0beeb64f-88c8-4629-a1f8-502436fe517a,586,20000,13,631.2
0bf8134d-580c-4522-9811-daf85027ea36,545,15000,7,479
0bf87b9b-1691-4910-9994-f36ab4dbf69f,564,32000,7,1350
0bf9965b-757a-40c3-881a-23abaacc0e0c,533,15000,2,723.8
0bfc9df9-6826-47c6-813e-b3e14ad906cc,519,20000,2,3387
0bfcc902-d2e3-468f-adbf-bdd12c1e7324,617,10000,4,756
0bfd4550-50c2-406a-b1ba-4fadb9b533a0,648,20000,6,1233
0bfe9976-e148-4956-8a4a-38edef5847ac,546,10000,0,224.21
0c01eee1-fd81-4472-973a-45a667fffa5c,536,25000,2,699
0c0249ed-a569-41f0-95ee-7bfafefdfe1e,642,45000,0,377.95
0c02b125-be3b-49fb-8ede-21a65b2a0e36,705,30000,12,699
0c030e15-e1d0-4cf3-8b4d-2bccf43b46fe,541,30000,4,1620
0c0342ac-c349-4076-bff5-4d873875d418,536,10000,9,599
0c04c86a-c3b8-47f7-a19c-da832bbf2f68,687,15000,5,2988
0c056d3c-4b1f-488c-ad8f-ab8d611c4351,604,50000,5,1045.59
0c067c19-8379-4d4b-b9eb-5c28bb2d4952,654,55000,11,1141.58
0c09b341-2efc-4ab4-becc-e4fff55a9b43,566,20000,13,3287
0c09c7f1-366f-458f-a7ad-6fcceb695a83,585,30000,3,599
0c0a1fa2-0ca4-4bed-92dc-f3561ba82e36,515,20000,10,1139
0c0a4d6d-12d9-4b9b-bcc0-fb577ebe4f38,677,15000,9,2365.2
0c0afb3e-a604-4f47-bb22-adb431432f56,584,40000,6,4488.91
0c0baa7b-4708-42ba-9cb9-378816f1f51b,612,23000,4,599
0c0c09b4-cd53-411b-b12d-ddaec7c2327e,643,85000,15,251.1
0c0c461b-c858-40a1-9fba-e999747766c7,612,35000,0,749
0c0c9460-6262-40db-835b-c314591b4729,495,20000,5,599
0c0fe0b2-06f4-46cb-9c63-e7d3353ebbf3,614,25000,2,2746
0c1087c9-ca9f-4f7a-916e-83ecd4c67069,521,20000,4,302.4
0c116b10-a230-4812-9131-d79c4f618791,633,40000,6,97.5
0c12645a-e0d3-421c-b6a7-355579037062,591,16000,0,2160
0c14ec87-b6da-4dae-9515-55fcb07d36cf,558,15000,1,749
0c159b50-5ee4-4e7c-acf9-439a6363d6ee,592,25000,3,3464
0c164d5b-abc3-4c14-bd68-10c97d3cd9bb,521,25000,6,1529.1
0c165aae-503f-4579-84f4-aec75e0e45a5,561,10000,1,744
0c169e85-b6c2-44f9-8fa7-fa5ba06a95ee,601,25000,11,4261
0c16bf7c-3279-4660-a03b-8db8d87b8987,663,24000,7,915
0c173358-7262-4c8b-9f4f-a05d69e2edb9,694,65000,9,1439.1
0c19ed3e-aab8-4c27-98f0-67121c937fe9,633,10000,5,599
0c1a3a0a-5a90-492d-8e3c-9ec88215da5a,656,40000,6,649
0c1a9e52-7c6f-4af2-a22a-9e4078694eab,575,25000,5,377.1
0c1c35f8-fc41-473e-81a3-0676860e4a03,685,20000,7,996.8
0c1cc13f-dd2f-43f8-a4be-0be400d02885,571,15000,10,872
0c1e6db4-a4f9-47f7-889c-cfe53b90d36e,694,10000,5,1250
0c2063a7-43da-4b58-aed8-744774d9551c,532,25000,6,699
0c224cdc-fecc-468b-a59e-a7d886bb2b2c,544,55000,9,649
0c22e036-f35a-46f0-987c-25c07dc71b1a,716,33000,5,478.87
0c23a75e-bcaa-459f-98bf-3145bd99803d,581,15000,8,2515
0c23d30a-51b1-4c82-8c12-75208482ad9d,510,15000,8,799
0c246c1c-8210-404e-99a3-efaf62040d36,694,10000,8,729.89
0c24b8a4-acb1-4d7c-a72d-dfa8c96d982f,698,18000,6,4256
0c2509f1-19b9-4ff4-9796-fd7f47a495b2,645,28000,11,3600
0c2a21f9-3f81-45af-8539-a61ff14bd11f,621,15000,5,485.1
0c2a27c3-f353-4bff-b356-9af95012ccaf,547,20000,1,599
0c2b36dc-f4b3-4da4-9208-5b2cb1f767ca,637,25000,8,565.6
0c2b7db0-d0cc-4ad4-9de4-c691a20ef743,685,34000,4,3910
0c2c517d-c9d8-4ca8-ab71-77e88e4e7159,569,17500,4,699
0c2d1237-ab95-4fb1-bda7-2433959b4db5,524,10000,6,719
0c2de3f7-48e9-422f-8d19-a2c45c15f452,534,10000,4,317.66
0c2f02a3-c5e9-4c26-968d-ea6f928cc132,551,15000,7,315
0c3208cb-55f1-429a-a18d-147f5649e674,628,15000,5,599
0c3307cc-e1d4-4776-80c6-6c99670ff225,709,55000,11,450
0c343fa2-3cb0-4b88-846d-8768222feb67,702,50000,7,2655
0c34d465-ca49-4e67-894f-e7eace4f3271,582,25000,19,529
0c3536dd-af6f-4461-bf7e-4d99790436a5,665,21000,6,671
0c353702-d9cd-44a0-b15f-e9c820c94c69,667,25000,3,699
0c3567ce-04f1-4eae-a929-e92f5be4e5f6,590,20000,11,3387
0c357425-6465-42ff-b544-716dce56c46c,515,20000,15,364.5
0c38c2d2-6c09-4aa2-a65c-f28e90783efb,598,15000,16,844
0c38d199-f26f-41f4-bb59-976c2fdcc1e2,567,10000,4,844
0c391928-09e4-4c9d-bb9f-67caa57aa1f8,609,20000,6,290
0c3962a5-66ce-4a18-8aea-55c915ded0f7,536,25000,11,831.2
0c3b1d9d-156d-4fb6-89d1-4c4d09e08293,644,25000,2,1152.85
0c3c4fba-6520-4368-8ac6-2e43b750ad40,636,30000,17,4310.6
0c3d9e7e-1c06-4707-a3c9-9d9f0fda9cc8,619,25000,14,549
0c3dd5cc-154b-4b6a-ab20-23c640098a66,605,30000,4,333.75
0c3e2bb3-970e-4522-94b9-971af819d6ff,670,30000,11,2960
0c3e60bd-00b3-4d99-9a02-e8568a7f8ca8,537,15000,10,599
0c3fd7f5-9585-4995-a12f-18ad33d4baec,562,30000,11,3275
0c4038ab-c451-4348-a10f-d441799a1896,615,20000,5,3118
0c409d60-d240-4765-85ad-2f1e2cead78a,646,25000,5,749
0c41a560-76ad-4555-be08-9297fd700c34,585,35000,3,599
0c41c3a1-94e9-43bd-af9a-f68f581239d2,561,35000,8,899.1
0c428ed7-a149-4349-a206-c07336cc1821,527,40000,6,900
0c460f98-750f-40e9-9751-08de7f929182,672,45000,7,710.5
0c469f38-3086-4346-b5b6-1f8c9a65c972,614,55000,5,629.25
0c46d0fb-c221-47fa-a7e0-2497bc3d0c1d,566,20000,6,323.99
0c47a2a0-fc38-463d-aa3f-2e13a40190a3,511,15000,15,699
0c48d649-1a49-4dfa-b50f-c37dd863859f,519,20000,2,629.1
0c492175-3940-46ce-8275-af28da9c292b,665,35000,6,629.1
0c498adf-ff5a-4781-86d6-1a704174115a,592,20000,6,2488
0c4a94d4-2768-422f-b0b3-a54affece4a2,648,29000,4,4704.48
0c4e7699-c5bb-487a-9d32-eb7411a62074,560,35000,8,3387
0c4e8137-4021-49a3-aee7-96cfb51734a0,549,15000,5,2588
0c50a264-7fe7-4836-b4df-86813eaea43c,585,35000,11,3068
0c51fe53-5e85-4b94-8525-71c95ad1e682,552,35000,8,332.95
0c51fe9e-5ba4-4234-96d0-ac578900b825,643,50000,10,4080.83
0c520c1c-cd90-4b95-b8f6-9f6ea3f4a205,583,20000,3,739
0c522564-da17-4633-a5fe-ab082e6d88df,551,30000,4,599
0c52aeae-f1d2-4871-a0f2-55bdc443a838,664,10000,8,1785
0c52e6c0-a369-4160-bd2c-e274941524a3,541,20000,3,4573
0c556884-d4b1-4160-8354-907c2b0910c0,652,45000,13,599
0c55ad06-0f9d-4cf5-b50d-8b50ac67ff2d,538,14000,6,1261.89
0c563311-1a91-47d2-ab52-72ff6a643855,525,15000,11,459
0c5728cc-a430-46c5-9808-b4eb12d26206,529,20000,3,2588
0c57e85d-1383-4f16-93f3-9ef69469f470,677,25000,15,312.3
0c580f24-cfca-4ff7-8ea4-d9aec09be861,524,20000,3,589
0c58eb3a-25ab-4b13-96f3-7ff34a8fe9b0,548,25000,11,699
0c592f4f-8f25-4297-a2ec-a00cd7760c00,675,45000,13,1553.4
0c597449-5480-4086-a8ae-c28ee0b7543f,684,45000,14,5402
0c59fc41-e313-464a-a2f8-4923fa036fd3,573,15000,6,589
0c5a96ed-3056-4654-b135-5edb61e82e47,672,40000,9,797.3
0c5b33fe-59df-41c7-99f2-3bc2525348b9,671,5000,5,395
0c5b5193-512d-4551-a092-a1babe8767d8,683,35000,11,849
0c5d304b-6dc7-4ddf-8fba-8068fc8a1703,536,15600,3,756
0c5f192a-b09f-415e-ad6a-a2c6a6ff3235,501,15000,2,370.8
0c604a3a-2be9-4531-8363-4b3085b83265,640,20000,4,1239
0c623703-f09b-439a-871b-b1b678061aa7,608,15000,9,1889
0c630726-be54-458d-b022-2a8088c8525a,649,60000,10,718.4
0c633015-3f87-4fab-b744-40f31a7f6340,643,15000,9,1545
0c6343f6-257c-4bcf-92fc-66e378056932,581,30000,2,599
0c638e57-7dc9-42ea-8077-dbae3fb96faa,635,40000,3,749
0c63ac3b-d8cf-4383-bf44-3430dc5f1e6e,546,10000,13,711.2
0c658c99-610b-4934-b45e-ae5bde5efd02,531,20000,11,1898
0c65d21e-fb31-41da-816d-3e4ba9255116,536,35000,17,566.1
0c66c8ae-30dd-4006-94ac-38ac494f8e18,580,15000,13,630
0c67310f-11f3-4f6c-98ef-1af580aecc64,549,20000,3,7932
0c67368b-3e5f-4f3c-a301-f35e7ddb9e8c,560,30000,9,599
0c676eca-1154-42f9-803f-5efdd22fe4c3,505,25000,4,273.1
0c69c8ab-c5b9-41fd-a8cf-617ba69dfc2e,687,35000,11,1212
0c6c7a63-695c-4812-8ac2-e876883c2593,579,10000,8,888.3
0c6c972e-8a25-4afd-812f-107f22c1f9ab,661,30000,8,1618.2
0c6ce660-5a98-43e4-b88e-55a65b2bd6d6,551,15000,6,3387
0c71f6dd-8912-42a9-93a7-58f41827a557,676,43000,4,2524.5
0c74ca23-d267-46c2-a2aa-54d31f88ae73,515,20000,5,441
0c75fb12-6e6c-45ed-9c63-c1a503a04a44,612,40000,13,265.5
0c766174-926d-4d36-af7f-01245de8d954,672,20000,8,1755
